ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2026-07,central,TRN,2026,TRN-PR,3.5 가솔린,AWD,스틸 그레이,74,73,338429,156433,154,63,88.5
2026-07,central,TRN,2026,TRN-PR,3.5 가솔린,AWD,실버,60,59,274973,127102,126,63,88.5
2026-07,central,TRN,2026,TRN-PR,3.5 가솔린,AWD,오션 블루,46,46,211518,97771,97,63,88.5
2026-07,central,TRN,2026,TRN-PR,3.5 가솔린,AWD,선셋 레드,37,37,169214,78216,77,63,88.5
2026-07,central,TRN,2026,TRN-PR,3.5 가솔린,AWD,포레스트 그린,23,23,105759,48885,48,63,88.5
2026-07,central,TRN,2026,TRN-PR,3.5 가솔린,AWD,샌드 베이지,23,23,105759,48885,48,63,88.5
2026-07,central,TRN,2026,TRN-PR,3.5 가솔린,FWD,스노우 화이트,18,18,80929,37408,37,63,88.5
2026-07,central,TRN,2026,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,14,14,64068,29615,29,63,88.5
2026-07,central,TRN,2026,TRN-PR,3.5 가솔린,FWD,스틸 그레이,12,12,53952,24939,25,63,88.5
2026-07,central,TRN,2026,TRN-PR,3.5 가솔린,FWD,실버,10,9,43836,20263,20,63,88.5
2026-07,central,TRN,2026,TRN-PR,3.5 가솔린,FWD,오션 블루,7,7,33720,15587,15,63,88.5
2026-07,central,TRN,2026,TRN-PR,3.5 가솔린,FWD,선셋 레드,6,6,26976,12469,12,63,88.5
2026-07,central,TRN,2026,TRN-PR,3.5 가솔린,FWD,포레스트 그린,4,4,16860,7793,8,63,88.5
2026-07,central,TRN,2026,TRN-PR,3.5 가솔린,FWD,샌드 베이지,4,4,16860,7793,8,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,131,129,595929,275458,272,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,104,102,471777,218071,215,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,87,86,397286,183639,181,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,실버,71,70,322795,149206,147,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,오션 블루,55,54,248304,114774,113,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,44,43,198643,91819,91,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,27,27,124152,57387,57,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,27,27,124152,57387,57,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,21,21,95003,43914,43,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,17,16,75211,34765,34,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,14,14,63335,29276,29,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,실버,11,11,51460,23787,23,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,오션 블루,9,9,39585,18297,18,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,7,7,31668,14638,14,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,4,4,19792,9149,9,63,88.5
2026-07,central,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,4,4,19792,9149,9,63,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,AWD,스노우 화이트,46,45,236746,125067,95,63,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,36,36,187424,99011,75,63,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,AWD,스틸 그레이,30,30,157831,83378,63,63,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,AWD,실버,25,24,128238,67745,51,63,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,AWD,오션 블루,19,19,98644,52111,39,63,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,AWD,선셋 레드,15,15,78915,41689,32,63,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,AWD,포레스트 그린,10,9,49322,26056,20,63,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,AWD,샌드 베이지,10,9,49322,26056,20,63,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,FWD,스노우 화이트,7,7,37742,19938,15,63,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,FWD,미드나잇 블랙,6,6,29879,15784,12,63,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,FWD,스틸 그레이,5,5,25161,13292,10,63,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,FWD,실버,4,4,20444,10800,8,63,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,FWD,오션 블루,3,3,15726,8308,6,63,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,FWD,선셋 레드,2,2,12581,6646,5,50,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,FWD,포레스트 그린,2,1,7863,4154,3,31,88.5
2026-07,central,TRN,2026,TRN-SU,3.5 가솔린,FWD,샌드 베이지,2,1,7863,4154,3,31,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,54,53,277919,146818,111,63,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,42,42,220020,116231,88,63,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,36,35,185280,97878,74,63,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,실버,29,29,150540,79526,60,63,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,오션 블루,22,22,115800,61174,46,63,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,18,18,92640,48939,37,63,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,포레스트 그린,11,11,57900,30587,23,63,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,샌드 베이지,11,11,57900,30587,23,63,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,스노우 화이트,9,8,44306,23406,18,63,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,미드나잇 블랙,7,7,35076,18530,14,63,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,스틸 그레이,6,6,29537,15604,12,63,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,실버,5,5,23999,12678,10,63,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,오션 블루,4,4,18461,9752,7,63,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,선셋 레드,3,3,14769,7802,6,59,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,포레스트 그린,2,2,9230,4876,4,37,88.5
2026-07,central,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,샌드 베이지,2,2,9230,4876,4,37,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,AWD,스노우 화이트,78,77,326803,135777,162,63,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,62,61,258719,107490,128,63,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,AWD,스틸 그레이,52,51,217868,90518,108,63,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,AWD,실버,42,42,177018,73546,88,63,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,AWD,오션 블루,33,32,136168,56574,68,63,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,AWD,선셋 레드,26,26,108934,45259,54,63,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,AWD,포레스트 그린,16,16,68084,28287,34,63,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,AWD,샌드 베이지,16,16,68084,28287,34,63,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,FWD,스노우 화이트,67,65,278387,115662,138,63,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,53,52,220390,91566,109,63,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,FWD,스틸 그레이,44,44,185592,77108,92,63,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,FWD,실버,36,35,150793,62650,75,63,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,FWD,오션 블루,28,27,115995,48192,58,63,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,FWD,선셋 레드,22,22,92796,38554,46,63,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,FWD,포레스트 그린,14,14,57997,24096,29,63,88.5
2026-07,south,TRN,2026,TRN-CO,3.5 가솔린,FWD,샌드 베이지,14,14,57997,24096,29,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,92,90,383638,159390,190,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,73,71,303713,126184,151,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,61,60,255759,106260,127,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,실버,50,49,207804,86336,103,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,오션 블루,38,38,159849,66413,79,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,31,30,127879,53130,63,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,19,19,79925,33206,40,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,19,19,79925,33206,40,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,78,77,326803,135777,162,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,62,61,258719,107490,128,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,52,51,217868,90518,108,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,실버,42,42,177018,73546,88,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,오션 블루,33,32,136168,56574,68,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,26,26,108934,45259,54,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,16,16,68084,28287,34,63,88.5
2026-07,south,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,16,16,68084,28287,34,63,88.5
2026-07,south,TRN,2026,TRN-PR,3.5 가솔린,AWD,스노우 화이트,90,89,411308,190120,188,63,88.5
2026-07,south,TRN,2026,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,72,70,325618,150512,149,63,88.5
2026-07,south,TRN,2026,TRN-PR,3.5 가솔린,AWD,스틸 그레이,60,59,274205,126747,125,63,88.5
2026-07,south,TRN,2026,TRN-PR,3.5 가솔린,AWD,실버,49,48,222792,102982,102,63,88.5
2026-07,south,TRN,2026,TRN-PR,3.5 가솔린,AWD,오션 블루,38,37,171378,79217,78,63,88.5
