ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,110,109,504802,225762,232,64,88.5
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,87,86,399635,178728,184,64,88.5
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,73,73,336535,150508,155,64,88.5
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,60,59,273434,122287,126,64,88.5
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,46,45,210334,94067,97,64,88.5
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,선셋 레드,37,36,168267,75254,77,64,88.5
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,23,23,105167,47034,48,64,88.5
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,샌드 베이지,23,23,105167,47034,48,64,88.5
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스노우 화이트,37,36,168267,75254,77,64,88.5
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,29,29,133212,59576,61,64,88.5
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스틸 그레이,24,24,112178,50169,52,64,88.5
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,실버,20,20,91145,40762,42,64,88.5
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,오션 블루,15,15,70111,31356,32,64,88.5
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,선셋 레드,12,12,56089,25085,26,64,88.5
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,포레스트 그린,8,8,35056,15678,16,64,88.5
2024-09,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,샌드 베이지,8,8,35056,15678,16,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,63,62,288912,129209,133,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,50,49,228722,102291,105,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,42,42,192608,86140,88,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,실버,34,34,156494,69988,72,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,오션 블루,26,26,120380,53837,55,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,21,21,96304,43070,44,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,13,13,60190,26919,28,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,13,13,60190,26919,28,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,21,21,96304,43070,44,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,17,16,76241,34097,35,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,14,14,64203,28713,29,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,실버,11,11,52165,23329,24,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,오션 블루,9,9,40127,17946,18,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,7,7,32101,14357,15,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,4,4,20063,8973,9,64,88.5
2024-09,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,4,4,20063,8973,9,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,스노우 화이트,45,45,235421,121268,95,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,36,35,186375,96004,75,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,스틸 그레이,30,30,156947,80846,63,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,실버,24,24,127520,65687,51,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,오션 블루,19,19,98092,50528,40,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,선셋 레드,15,15,78474,40423,32,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,포레스트 그린,9,9,49046,25264,20,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,샌드 베이지,9,9,49046,25264,20,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,스노우 화이트,15,15,78474,40423,32,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,미드나잇 블랙,12,12,62125,32001,25,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,스틸 그레이,10,10,52316,26949,21,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,실버,8,8,42507,21896,17,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,오션 블루,6,6,32697,16843,13,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,선셋 레드,5,5,26158,13474,11,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,포레스트 그린,3,3,16349,8421,7,64,88.5
2024-09,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,샌드 베이지,3,3,16349,8421,7,64,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,26,26,134738,69405,54,64,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,20,20,106668,54946,43,64,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,17,17,89825,46270,36,64,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,실버,14,14,72983,37594,29,64,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,오션 블루,11,11,56141,28919,23,64,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,9,9,44913,23135,18,64,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,포레스트 그린,5,5,28070,14459,11,64,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,샌드 베이지,5,5,28070,14459,11,64,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,스노우 화이트,9,9,44913,23135,18,64,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,미드나잇 블랙,7,7,35556,18315,14,64,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,스틸 그레이,6,6,29942,15423,12,64,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,실버,5,5,24328,12531,10,64,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,오션 블루,4,4,18714,9640,8,64,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,선셋 레드,3,3,14971,7712,6,60,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,포레스트 그린,2,2,9357,4820,4,38,88.5
2024-09,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,샌드 베이지,2,2,9357,4820,4,38,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,63,63,267392,106732,133,64,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,50,50,211685,84497,106,64,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,42,42,178261,71155,89,64,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,34,34,144837,57813,72,64,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,26,26,111413,44472,56,64,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,21,21,89131,35577,44,64,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,13,13,55707,22236,28,64,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,13,13,55707,22236,28,64,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,21,21,89131,35577,44,64,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,17,17,70562,28166,35,64,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,14,14,59420,23718,30,64,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,11,11,48279,19271,24,64,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,9,9,37138,14824,19,64,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,7,7,29710,11859,15,64,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,포레스트 그린,4,4,18569,7412,9,64,88.5
2024-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,샌드 베이지,4,4,18569,7412,9,64,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,36,36,153036,61086,76,64,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,29,28,121153,48360,60,64,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,24,24,102024,40724,51,64,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,20,19,82894,33088,41,64,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,15,15,63765,25452,32,64,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,12,12,51012,20362,25,64,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,8,7,31882,12726,16,64,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,8,7,31882,12726,16,64,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,12,12,51012,20362,25,64,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,10,9,40384,16120,20,64,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,8,8,34008,13575,17,64,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,실버,7,6,27631,11029,14,64,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,오션 블루,5,5,21255,8484,11,64,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,4,4,17004,6787,8,64,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,3,2,10627,4242,5,53,88.5
2024-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,3,2,10627,4242,5,53,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,73,73,336535,150508,155,64,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,58,58,266423,119152,122,64,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,49,49,224356,100338,103,64,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,40,39,182290,81525,84,64,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,오션 블루,31,30,140223,62712,64,64,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,선셋 레드,24,24,112178,50169,52,64,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,포레스트 그린,15,15,70111,31356,32,64,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,샌드 베이지,15,15,70111,31356,32,64,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,스노우 화이트,24,24,112178,50169,52,64,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,19,19,88808,39717,41,64,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,스틸 그레이,16,16,74785,33446,34,64,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,실버,13,13,60763,27175,28,64,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,오션 블루,10,10,46741,20904,21,64,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,선셋 레드,8,8,37393,16723,17,64,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,포레스트 그린,5,5,23370,10452,11,64,88.5
2024-09,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,샌드 베이지,5,5,23370,10452,11,64,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,42,42,192608,86140,88,64,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,33,33,152481,68194,70,64,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,28,28,128405,57426,59,64,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,실버,23,23,104329,46659,48,64,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,오션 블루,17,17,80253,35892,37,64,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,14,14,64203,28713,29,64,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,9,9,40127,17946,18,64,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,9,9,40127,17946,18,64,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,14,14,64203,28713,29,64,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,11,11,50827,22731,23,64,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,9,9,42802,19142,20,64,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,실버,8,8,34776,15553,16,64,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,오션 블루,6,6,26751,11964,12,64,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,5,5,21401,9571,10,64,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,3,3,13376,5982,6,61,88.5
2024-09,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,3,3,13376,5982,6,61,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,스노우 화이트,30,30,156947,80846,63,64,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,24,24,124250,64003,50,64,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,스틸 그레이,20,20,104632,53897,42,64,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,실버,16,16,85013,43791,34,64,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,오션 블루,12,12,65395,33686,26,64,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,선셋 레드,10,10,52316,26949,21,64,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,포레스트 그린,6,6,32697,16843,13,64,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,샌드 베이지,6,6,32697,16843,13,64,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,스노우 화이트,10,10,52316,26949,21,64,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,미드나잇 블랙,8,8,41417,21334,17,64,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,스틸 그레이,7,7,34877,17966,14,64,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,실버,5,5,28338,14597,11,64,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,오션 블루,4,4,21798,11229,9,64,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,선셋 레드,3,3,17439,8983,7,64,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,포레스트 그린,2,2,10899,5614,4,44,88.5
2024-09,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,샌드 베이지,2,2,10899,5614,4,44,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,17,17,89825,46270,36,64,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,14,13,71112,36631,29,64,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,11,11,59884,30847,24,64,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,실버,9,9,48655,25063,20,64,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,오션 블루,7,7,37427,19279,15,64,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,6,6,29942,15423,12,64,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,포레스트 그린,4,4,18714,9640,8,64,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,샌드 베이지,4,4,18714,9640,8,64,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,스노우 화이트,6,6,29942,15423,12,64,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,미드나잇 블랙,5,4,23704,12210,10,64,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,스틸 그레이,4,4,19961,10282,8,64,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,실버,3,3,16218,8354,7,64,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,오션 블루,2,2,12476,6426,5,50,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,선셋 레드,2,2,9981,5141,4,40,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,포레스트 그린,1,1,6238,3213,3,25,88.5
2024-09,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,샌드 베이지,1,1,6238,3213,3,25,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,71,71,301587,120382,151,64,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,56,56,238757,95302,119,64,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,48,47,201058,80255,100,64,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,39,38,163360,65207,82,64,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,30,30,125661,50159,63,64,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,24,24,100529,40127,50,64,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,15,15,62831,25080,31,64,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,15,15,62831,25080,31,64,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,11,11,48079,19191,24,64,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,9,9,38063,15193,19,64,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,8,8,32053,12794,16,64,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,6,6,26043,10395,13,64,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,5,5,20033,7996,10,64,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,선셋 레드,4,4,16026,6397,8,64,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,포레스트 그린,2,2,10016,3998,5,50,88.5
2024-09,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,샌드 베이지,2,2,10016,3998,5,50,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,41,41,172607,68898,86,64,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,32,32,136647,54544,68,64,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,27,27,115071,45932,57,64,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,22,22,93495,37320,47,64,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,17,17,71919,28707,36,64,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,14,14,57536,22966,29,64,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,9,8,35960,14354,18,64,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,9,8,35960,14354,18,64,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,7,6,27517,10984,14,64,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,5,5,21784,8695,11,64,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,4,4,18345,7322,9,64,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,실버,4,4,14905,5950,7,64,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,오션 블루,3,3,11465,4577,6,57,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,2,2,9172,3661,5,46,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,1,1,5733,2288,3,29,88.5
2024-09,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,1,1,5733,2288,3,29,88.5
2024-09,central,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,83,82,379572,169755,174,64,88.5
2024-09,central,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,65,65,300495,134390,138,64,88.5
2024-09,central,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,55,55,253048,113170,116,64,88.5
2024-09,central,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,45,44,205602,91951,94,64,88.5
2024-09,central,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,34,34,158155,70731,73,64,88.5
