ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2024-03,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스틸 그레이,50,52,240370,118419,82,50,88.5
2024-03,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,실버,40,42,195301,96216,67,50,88.5
2024-03,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,오션 블루,31,32,150231,74012,52,50,88.5
2024-03,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,선셋 레드,25,26,120185,59210,41,50,88.5
2024-03,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,포레스트 그린,16,16,75116,37006,26,50,88.5
2024-03,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,샌드 베이지,16,16,75116,37006,26,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,104,108,499717,246188,171,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,82,86,395609,194899,136,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,69,72,333144,164125,114,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,실버,56,59,270680,133352,93,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,오션 블루,43,45,208215,102578,71,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,35,36,166572,82063,57,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,22,23,104108,51289,36,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,22,23,104108,51289,36,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,35,36,166572,82063,57,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,27,29,131870,64966,45,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,23,24,111048,54708,38,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,실버,19,20,90227,44451,31,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,오션 블루,14,15,69405,34193,24,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,12,12,55524,27354,19,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,7,8,34703,17096,12,50,88.5
2024-03,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,7,8,34703,17096,12,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,스노우 화이트,92,96,504449,279949,152,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,73,76,399356,221626,120,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,스틸 그레이,61,64,336300,186633,101,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,실버,50,52,273243,151639,82,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,오션 블루,38,40,210187,116646,63,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,선셋 레드,31,32,168150,93316,51,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,포레스트 그린,19,20,105094,58323,32,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,샌드 베이지,19,20,105094,58323,32,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,스노우 화이트,31,32,168150,93316,51,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,미드나잇 블랙,24,25,133119,73875,40,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,스틸 그레이,20,21,112100,62211,34,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,실버,17,17,91081,50546,27,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,오션 블루,13,13,70062,38882,21,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,선셋 레드,10,11,56050,31105,17,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,포레스트 그린,6,7,35031,19441,11,50,88.5
2024-03,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,샌드 베이지,6,7,35031,19441,11,50,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,42,44,233050,129333,70,50,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,34,35,184498,102389,56,50,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,28,29,155366,86222,47,50,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,실버,23,24,126235,70056,38,50,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,오션 블루,18,18,97104,53889,29,50,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,14,15,77683,43111,23,50,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,포레스트 그린,9,9,48552,26944,15,50,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,샌드 베이지,9,9,48552,26944,15,50,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,스노우 화이트,14,15,77683,43111,23,50,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,미드나잇 블랙,11,12,61499,34130,19,50,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,스틸 그레이,9,10,51789,28741,16,50,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,실버,8,8,42078,23352,13,50,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,오션 블루,6,6,32368,17963,10,50,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,선셋 레드,5,5,25894,14370,8,50,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,포레스트 그린,3,3,16184,8981,5,49,88.5
2024-03,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,샌드 베이지,3,3,16184,8981,5,49,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,145,152,646227,289857,241,50,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,115,120,511596,229470,191,50,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,97,101,430818,193238,161,50,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,79,82,350040,157006,131,50,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,61,63,269261,120774,100,50,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,48,51,215409,96619,80,50,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,30,32,134631,60387,50,50,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,30,32,134631,60387,50,50,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,23,24,103022,46209,38,50,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,18,19,81559,36582,30,50,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,15,16,68681,30806,26,50,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,13,13,55803,25030,21,50,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,10,10,42926,19254,16,50,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,선셋 레드,8,8,34341,15403,13,50,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,포레스트 그린,5,5,21463,9627,8,50,88.5
2024-03,central,TRN,2024,TRN-CO,3.5 가솔린,FWD,샌드 베이지,5,5,21463,9627,8,50,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,67,70,298549,133911,111,50,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,53,56,236351,106013,88,50,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,45,47,199033,89274,74,50,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,36,38,161714,72535,60,50,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,28,29,124396,55796,46,50,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,22,23,99516,44637,37,50,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,14,15,62198,27898,23,50,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,14,15,62198,27898,23,50,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,11,11,47595,21348,18,50,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,8,9,37679,16901,14,50,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,7,7,31730,14232,12,50,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,실버,6,6,25781,11564,10,50,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,오션 블루,4,5,19831,8895,7,50,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,4,4,15865,7116,6,50,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,2,2,9916,4448,4,37,88.5
2024-03,central,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,2,2,9916,4448,4,37,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,168,176,813329,400690,279,50,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,133,139,643885,317213,221,50,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,112,117,542219,267127,186,50,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,91,95,440553,217041,151,50,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,70,73,338887,166954,116,50,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,AWD,선셋 레드,56,59,271110,133563,93,50,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,35,37,169444,83477,58,50,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,AWD,샌드 베이지,35,37,169444,83477,58,50,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,FWD,스노우 화이트,27,28,129661,63878,44,50,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,21,22,102648,50570,35,50,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,FWD,스틸 그레이,18,19,86441,42585,30,50,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,FWD,실버,15,15,70233,34601,24,50,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,FWD,오션 블루,11,12,54025,26616,19,50,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,FWD,선셋 레드,9,9,43220,21293,15,50,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,FWD,포레스트 그린,6,6,27013,13308,9,50,88.5
2024-03,central,TRN,2024,TRN-PR,3.5 가솔린,FWD,샌드 베이지,6,6,27013,13308,9,50,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,78,81,375748,185114,129,50,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,62,64,297468,146549,102,50,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,52,54,250499,123409,86,50,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,실버,42,44,203530,100270,70,50,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,오션 블루,32,34,156562,77131,54,50,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,26,27,125249,61705,43,50,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,16,17,78281,38565,27,50,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,16,17,78281,38565,27,50,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,12,13,59902,29511,21,50,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,10,10,47422,23363,16,50,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,8,9,39935,19674,14,50,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,실버,7,7,32447,15985,11,50,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,오션 블루,5,5,24959,12296,9,50,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,4,4,19967,9837,7,50,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,3,3,12480,6148,4,43,88.5
2024-03,central,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,3,3,12480,6148,4,43,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,AWD,스노우 화이트,69,72,379307,210500,114,50,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,55,57,300285,166646,90,50,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,AWD,스틸 그레이,46,48,252871,140334,76,50,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,AWD,실버,37,39,205458,114021,62,50,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,AWD,오션 블루,29,30,158045,87708,48,50,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,AWD,선셋 레드,23,24,126436,70167,38,50,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,AWD,포레스트 그린,14,15,79022,43854,24,50,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,AWD,샌드 베이지,14,15,79022,43854,24,50,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,FWD,스노우 화이트,11,11,60469,33558,18,50,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,FWD,미드나잇 블랙,9,9,47871,26567,14,50,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,FWD,스틸 그레이,7,8,40313,22372,12,50,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,FWD,실버,6,6,32754,18177,10,50,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,FWD,오션 블루,5,5,25196,13983,8,50,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,FWD,선셋 레드,4,4,20156,11186,6,50,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,FWD,포레스트 그린,2,2,12598,6991,4,38,88.5
2024-03,central,TRN,2024,TRN-SU,3.5 가솔린,FWD,샌드 베이지,2,2,12598,6991,4,38,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,32,33,175235,97249,53,50,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,25,26,138728,76989,42,50,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,21,22,116824,64832,35,50,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,실버,17,18,94919,52676,29,50,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,오션 블루,13,14,73015,40520,22,50,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,11,11,58412,32416,18,50,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,포레스트 그린,7,7,36507,20260,11,50,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,샌드 베이지,7,7,36507,20260,11,50,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,스노우 화이트,5,5,27936,15503,8,50,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,미드나잇 블랙,4,4,22116,12274,7,50,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,스틸 그레이,3,4,18624,10336,6,50,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,실버,3,3,15132,8398,5,46,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,오션 블루,2,2,11640,6460,4,35,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,선셋 레드,2,2,9312,5168,3,28,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,포레스트 그린,1,1,5820,3230,2,18,88.5
2024-03,central,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,샌드 베이지,1,1,5820,3230,2,18,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,118,123,523593,234851,195,50,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,93,97,414511,185924,155,50,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,79,82,349062,156567,130,50,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,64,67,283613,127211,106,50,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,49,51,218164,97855,81,50,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,39,41,174531,78284,65,50,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,25,26,109082,48927,41,50,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,25,26,109082,48927,41,50,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,100,105,446023,200058,166,50,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,79,83,353102,158379,132,50,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,67,70,297349,133372,111,50,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,54,57,241596,108365,90,50,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,42,44,185843,83358,69,50,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,FWD,선셋 레드,33,35,148674,66686,55,50,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,FWD,포레스트 그린,21,22,92922,41679,35,50,88.5
2024-03,south,TRN,2024,TRN-CO,3.5 가솔린,FWD,샌드 베이지,21,22,92922,41679,35,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,54,57,241894,108498,90,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,43,45,191499,85895,71,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,36,38,161262,72332,60,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,29,31,131026,58770,49,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,23,24,100789,45208,38,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,18,19,80631,36166,30,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,11,12,50395,22604,19,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,11,12,50395,22604,19,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,46,48,206058,92425,77,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,37,38,163129,73169,61,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,31,32,137372,61616,51,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,실버,25,26,111614,50063,42,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,오션 블루,19,20,85857,38510,32,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,15,16,68686,30808,26,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,10,10,42929,19255,16,50,88.5
2024-03,south,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,10,10,42929,19255,16,50,88.5
2024-03,south,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,136,143,658984,324651,226,50,88.5
2024-03,south,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,108,113,521695,257016,179,50,88.5
2024-03,south,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,91,95,439322,216434,151,50,88.5
2024-03,south,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,74,77,356950,175853,122,50,88.5
2024-03,south,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,57,59,274577,135271,94,50,88.5
