ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,스노우 화이트,72,72,378999,200313,147,62,88.5
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,57,57,300041,158581,117,62,88.5
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,스틸 그레이,48,48,252666,133542,98,62,88.5
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,실버,39,39,205291,108503,80,62,88.5
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,오션 블루,30,30,157916,83464,61,62,88.5
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,선셋 레드,24,24,126333,66771,49,62,88.5
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,포레스트 그린,15,15,78958,41732,31,62,88.5
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,샌드 베이지,15,15,78958,41732,31,62,88.5
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,스노우 화이트,24,24,126333,66771,49,62,88.5
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,미드나잇 블랙,19,19,100014,52860,39,62,88.5
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,스틸 그레이,16,16,84222,44514,33,62,88.5
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,실버,13,13,68430,36168,27,62,88.5
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,오션 블루,10,10,52639,27821,20,62,88.5
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,선셋 레드,8,8,42111,22257,16,62,88.5
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,포레스트 그린,5,5,26319,13911,10,62,88.5
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,샌드 베이지,5,5,26319,13911,10,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,56,56,292985,154852,114,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,44,44,231946,122591,90,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,37,37,195323,103235,76,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,실버,30,30,158700,83878,62,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,오션 블루,23,23,122077,64522,47,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,19,19,97662,51617,38,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,포레스트 그린,12,12,61039,32261,24,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,샌드 베이지,12,12,61039,32261,24,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,스노우 화이트,19,19,97662,51617,38,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,미드나잇 블랙,15,15,77315,40864,30,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,스틸 그레이,12,12,65108,34412,25,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,실버,10,10,52900,27959,21,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,오션 블루,8,8,40692,21507,16,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,선셋 레드,6,6,32554,17206,13,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,포레스트 그린,4,4,20346,10754,8,62,88.5
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,샌드 베이지,4,4,20346,10754,8,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,114,114,485518,201873,234,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,90,90,384368,159816,185,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,76,76,323679,134582,156,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,62,62,262989,109348,127,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,48,48,202299,84114,97,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,38,38,161839,67291,78,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,24,24,101150,42057,49,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,24,24,101150,42057,49,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,18,18,77401,32183,37,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,14,14,61276,25478,30,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,12,12,51601,21455,25,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,10,10,41926,17432,20,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,8,8,32251,13409,16,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,6,6,25800,10728,12,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,포레스트 그린,4,4,16125,6705,8,62,88.5
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,샌드 베이지,4,4,16125,6705,8,62,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,88,88,375330,156058,181,62,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,70,70,297136,123546,143,62,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,59,59,250220,104039,121,62,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,48,48,203304,84531,98,62,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,37,37,156387,65024,75,62,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,29,29,125110,52019,60,62,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,18,18,78194,32512,38,62,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,18,18,78194,32512,38,62,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,14,14,59835,24879,29,62,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,11,11,47369,19696,23,62,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,9,9,39890,16586,19,62,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,실버,8,8,32411,13476,16,62,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,오션 블루,6,6,24931,10366,12,62,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,5,5,19945,8293,10,62,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,3,3,12466,5183,6,60,88.5
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,3,3,12466,5183,6,60,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,132,132,611064,282633,271,62,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,105,105,483759,223751,214,62,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,88,88,407376,188422,181,62,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,72,72,330993,153093,147,62,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,AWD,오션 블루,55,55,254610,117764,113,62,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,AWD,선셋 레드,44,44,203688,94211,90,62,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,AWD,포레스트 그린,28,28,127305,58882,56,62,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,AWD,샌드 베이지,28,28,127305,58882,56,62,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,FWD,스노우 화이트,21,21,97416,45057,43,62,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,17,17,77121,35670,34,62,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,FWD,스틸 그레이,14,14,64944,30038,29,62,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,FWD,실버,11,11,52767,24406,23,62,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,FWD,오션 블루,9,9,40590,18774,18,62,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,FWD,선셋 레드,7,7,32472,15019,14,62,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,FWD,포레스트 그린,4,4,20295,9387,9,62,88.5
2025-06,central,TRN,2025,TRN-PR,3.5 가솔린,FWD,샌드 베이지,4,4,20295,9387,9,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,102,102,472383,218489,209,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,81,81,373970,172971,166,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,68,68,314922,145660,140,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,실버,55,55,255874,118348,113,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,오션 블루,43,43,196826,91037,87,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,34,34,157461,72830,70,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,21,21,98413,45519,44,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,21,21,98413,45519,44,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,16,16,75307,34832,33,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,13,13,59618,27575,26,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,11,11,50205,23221,22,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,실버,9,9,40792,18867,18,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,오션 블루,7,7,31378,14513,14,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,5,5,25102,11611,11,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,3,3,15689,7257,7,62,88.5
2025-06,central,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,3,3,15689,7257,7,62,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,AWD,스노우 화이트,54,54,284978,150620,111,62,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,43,43,225608,119241,88,62,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,AWD,스틸 그레이,36,36,189985,100413,74,62,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,AWD,실버,29,29,154363,81586,60,62,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,AWD,오션 블루,23,23,118741,62758,46,62,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,AWD,선셋 레드,18,18,94993,50207,37,62,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,AWD,포레스트 그린,11,11,59370,31379,23,62,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,AWD,샌드 베이지,11,11,59370,31379,23,62,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,FWD,스노우 화이트,9,9,45431,24012,18,62,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,FWD,미드나잇 블랙,7,7,35966,19009,14,62,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,FWD,스틸 그레이,6,6,30288,16008,12,62,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,FWD,실버,5,5,24609,13006,10,62,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,FWD,오션 블루,4,4,18930,10005,7,62,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,FWD,선셋 레드,3,3,15144,8004,6,59,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,FWD,포레스트 그린,2,2,9465,5002,4,37,88.5
2025-06,central,TRN,2025,TRN-SU,3.5 가솔린,FWD,샌드 베이지,2,2,9465,5002,4,37,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,42,42,220302,116437,86,62,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,33,33,174406,92179,68,62,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,28,28,146868,77624,57,62,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,실버,23,23,119330,63070,46,62,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,오션 블루,17,17,91793,48515,36,62,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,14,14,73434,38812,29,62,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,포레스트 그린,9,9,45896,24258,18,62,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,샌드 베이지,9,9,45896,24258,18,62,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,스노우 화이트,7,7,35121,18562,14,62,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,미드나잇 블랙,5,5,27804,14695,11,62,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,스틸 그레이,4,4,23414,12375,9,62,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,실버,4,4,19024,10055,7,62,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,오션 블루,3,3,14634,7734,6,57,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,선셋 레드,2,2,11707,6187,5,46,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,포레스트 그린,1,1,7317,3867,3,28,88.5
2025-06,central,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,샌드 베이지,1,1,7317,3867,3,28,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,92,92,393381,163564,190,62,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,73,73,311427,129488,150,62,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,62,62,262254,109043,126,62,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,50,50,213082,88597,103,62,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,39,39,163909,68152,79,62,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,31,31,131127,54521,63,62,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,19,19,81954,34076,39,62,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,19,19,81954,34076,39,62,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,79,79,335103,139332,161,62,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,62,62,265290,110305,128,62,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,53,53,223402,92888,108,62,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,43,43,181514,75472,87,62,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,33,33,139626,58055,67,62,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,26,26,111701,46444,54,62,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,FWD,포레스트 그린,16,16,69813,29028,34,62,88.5
2025-06,south,TRN,2025,TRN-CO,3.5 가솔린,FWD,샌드 베이지,16,16,69813,29028,34,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,71,71,304103,126443,147,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,57,57,240748,100101,116,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,48,48,202736,84295,98,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,39,39,164723,68490,79,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,30,30,126710,52685,61,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,24,24,101368,42148,49,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,15,15,63355,26342,31,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,15,15,63355,26342,31,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,61,61,259051,107711,125,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,48,48,205082,85271,99,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,41,41,172701,71807,83,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,실버,33,33,140319,58343,68,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,오션 블루,25,25,107938,44879,52,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,20,20,86350,35904,42,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,13,13,53969,22440,26,62,88.5
2025-06,south,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,13,13,53969,22440,26,62,88.5
2025-06,south,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,107,107,495102,228998,219,62,88.5
2025-06,south,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,85,85,391956,181290,174,62,88.5
2025-06,south,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,71,71,330068,152665,146,62,88.5
2025-06,south,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,58,58,268180,124040,119,62,88.5
2025-06,south,TRN,2025,TRN-PR,3.5 가솔린,AWD,오션 블루,45,45,206293,95416,91,62,88.5
